doc_id,index_in_doc,term,is_food
252,645,convenience store and,False
252,80,store and a,False
252,651,and a starbucks,False
252,661,a starbucks inside,False
252,89,there are a,False
252,682,are a few,False
252,686,a few decent,False
252,693,few decent places,False
252,358,decent places to,False
252,703,places to dine,False
252,317,to dine the,False
252,712,dine the pool,False
252,717,the pool area,False
252,322,pool area is,False
252,725,area is good,False
252,741,there is even,False
252,113,is even a,False
252,748,even a small,False
252,754,a small sandy,False
252,760,small sandy beach,False
252,766,sandy beach area,False
252,771,beach area by,False
252,395,area by the,False
252,778,by the pool,False
252,509,it would be,False
252,797,would be nice,False
252,97,be nice if,False
252,73,nice if it,False
252,808,if it was,False
252,121,it was a,False
252,814,was a bigger,False
252,821,a bigger area,False
252,826,bigger area but,False
252,476,area but it,False
252,404,but it is,False
252,836,it is fun,False
252,840,is fun none,False
252,416,fun none the,False
252,849,none the less,False
252,865,the pool area,False
252,870,pool area generally,False
252,880,area generally has,False
252,130,generally has a,False
252,886,has a party,False
252,892,a party atmosphere,False
252,903,party atmosphere especially,False
252,349,atmosphere especially on,False
252,917,especially on weekends,False
252,39,on weekends as,False
252,14,weekends as i,False
252,931,as i said,False
252,802,i said if,False
252,939,said if your,False
252,944,if your goal,False
252,547,your goal is,False
252,408,goal is to,False
252,955,is to spend,False
252,961,to spend any,False
252,965,spend any amount,False
252,29,any amount of,False
252,975,amount of time,False
252,460,of time on,False
252,448,time on the,False
252,32,on the strip,False
252,385,the strip stay,False
252,602,strip stay on,False
252,480,stay on the,False
252,54,on the strip,False
252,1020,if you want,False
252,640,you want to,False
252,1028,want to just,False
252,1033,to just hang,False
252,1038,just hang out,False
252,296,hang out in,False
252,505,out in the,False
252,841,in the one,False
252,693,the one place,False
252,755,one place and,False
252,1063,place and party,False
252,1069,and party then,False
252,4,party then hard,False
252,1079,then hard rock,False
252,622,hard rock is,False
252,521,rock is for,False
252,277,is for you,False
253,11,this place has,False
253,7,place has a,False
253,17,has a ton,False
253,21,a ton of,False
253,24,ton of potential,False
253,34,of potential but,False
253,38,potential but it,False
253,2,but it is,False
253,44,it is not,False
253,48,is not anywhere,False
253,57,not anywhere close,False
253,17,anywhere close to,False
253,66,close to that,False
253,71,to that level,False
253,77,that level yet,False
253,88,it is in,False
253,12,is in a,False
253,93,in a prime,False
253,99,a prime location,False
253,41,the bar is,False
253,120,bar is large,False
253,126,is large with,False
253,15,large with a,False
253,133,with a few,False
253,137,a few different,False
253,147,few different seating,False
253,155,different seating options,False
253,31,there are a,False
253,176,are a few,False
253,180,a few high,False
253,185,few high minimum,False
253,193,high minimum black,False
253,199,minimum black jack,False
253,204,black jack tables,False
253,211,jack tables inside,False
253,229,the decor and,False
253,233,decor and set,False
253,237,and set up,False
253,85,set up is,False
253,243,up is cool,False
253,259,there are plenty,False
253,266,are plenty of,False
253,269,plenty of televisions,False
253,63,of televisions to,False
253,284,televisions to catch,False
253,109,to catch the,False
253,294,catch the game,False
253,18,the game on,False
253,302,game on they,False
253,307,on they have,False
253,48,they have a,False
253,314,have a great,False
253,320,a great selection,False
253,330,great selection of,False
253,333,selection of whiskey,False
253,341,of whiskey and,False
253,345,whiskey and scotch,False
253,363,there are several,False
253,371,are several uncommon,False
253,380,several uncommon options,False
253,388,uncommon options of,False
253,391,options of both,False
253,396,of both including,False
253,406,both including several,False
253,414,including several high,False
253,419,several high end,False
253,423,high end choices,False
253,117,the problem is,False
253,164,problem is the,False
253,451,is the drinks,False
253,170,the drinks are,False
253,462,drinks are priced,False
253,469,are priced like,False
253,68,priced like a,False
253,476,like a high,False
253,481,a high end,False
253,485,high end establishment,False
253,499,end establishment but,False
253,219,establishment but the,False
253,507,but the staff,False
253,513,the staff and,False
253,517,staff and clientele,False
253,255,and clientele are,False
253,531,clientele are not,False
253,68,are not at,False
253,538,not at that,False
253,543,at that level,False
253,556,i get that,False
253,82,get that it,False
253,240,that it is,False
253,567,it is impossible,False
253,281,is impossible to,False
253,581,impossible to control,False
253,151,to control in,False
253,91,control in a,False
253,594,in a casino,False
253,601,a casino but,False
253,138,casino but if,False
253,2,but if i,False
253,295,if i am,False
253,613,i am going,False
253,578,am going to,False
253,622,going to pay,False
253,626,to pay for,False
253,630,pay for top,False
253,634,for top shelf,False
253,640,top shelf booze,False
253,30,shelf booze i,False
253,648,booze i expect,False
253,102,i expect at,False
253,658,expect at least,False
253,102,at least a,False
253,666,least a minimum,False
253,674,a minimum level,False
253,680,minimum level of,False
253,683,level of civility,False
253,38,i guess i,False
253,610,guess i am,False
253,706,i am just,False
253,711,am just getting,False
253,719,just getting old,False
253,723,getting old and,False
253,727,old and grumpy,False
253,249,and grumpy the,False
253,738,grumpy the staff,False
253,744,the staff was,False
253,748,staff was nice,False
253,753,was nice but,False
253,757,nice but not,False
253,761,but not well,False
253,766,not well versed,False
253,186,well versed in,False
253,290,versed in the,False
253,780,in the fine,False
253,785,the fine selection,False
253,795,fine selection they,False
253,800,selection they had,False
253,804,they had available,False
253,619,had available to,False
253,817,available to them,False
253,830,i also overheard,False
253,840,also overheard one,False
253,844,overheard one of,False
253,847,one of them,False
253,852,of them telling,False
253,114,them telling a,False
253,862,telling a customer,False
253,871,a customer next,False
253,630,customer next to,False
253,96,next to me,False
253,52,to me he,False
253,885,me he was,False
253,889,he was not,False
253,893,was not that,False
253,898,not that good,False
253,149,that good at,False
253,906,good at mixing,False
253,913,at mixing drinks,False
253,285,i guess at,False
253,932,guess at least,False
253,110,at least he,False
253,274,least he is,False
253,317,he is at,False
253,121,is at a,False
253,949,at a whiskey,False
253,113,a whiskey bar,False
253,827,whiskey bar so,False
253,964,bar so many,False
253,969,so many of,False
253,302,many of the,False
253,976,of the drinks,False
253,983,the drinks will,False
253,988,drinks will be,False
253,991,will be neat,False
253,226,be neat or,False
253,105,neat or on,False
253,353,or on the,False
253,1006,on the rocks,False
253,1012,the rocks later,False
253,211,rocks later in,False
253,432,later in the,False
253,1025,in the evening,False
253,131,the evening a,False
253,1035,evening a dj,False
253,1038,a dj came,False
253,396,dj came in,False
253,149,she played a,False
253,1060,played a good,False
253,1065,a good selection,False
253,1075,good selection of,False
253,1078,selection of music,False
253,1084,of music but,False
253,1088,music but clearly,False
253,1096,but clearly was,False
253,1100,clearly was playing,False
253,170,was playing a,False
253,1110,playing a preset,False
253,1113,a preset set,False
253,1121,preset set list,False
253,1126,set list and,False
253,1130,list and was,False
253,1134,and was not,False
253,1138,was not mixing,False
253,447,not mixing the,False
253,1149,mixing the songs,False
253,535,the songs at,False
253,1158,songs at all,False
253,1169,not a horrible,False
253,1178,a horrible thing,False
253,1184,horrible thing but,False
253,605,thing but if,False
253,1191,but if that,False
253,335,if that is,False
253,1199,that is all,False
253,1203,is all your,False
253,359,all your are,False
253,1212,your are going,False
253,814,are going to,False
253,552,going to get,False
253,1225,to get save,False
253,503,get save the,False
253,1234,save the money,False
253,1240,the money and,False
253,1244,money and let,False
253,1248,and let pandora,False
253,1256,let pandora handle,False
253,734,pandora handle the,False
253,1267,handle the music,False
254,11,this place seems,False
254,17,place seems to,False
254,20,seems to take,False
254,7,to take a,False
254,27,take a beating,False
254,31,a beating in,False
254,38,beating in the,False
254,42,in the ratings,False
254,50,the ratings and,False
254,2,ratings and i,False
254,56,and i am,False
254,59,i am not,False
254,63,am not completely,False
254,74,not completely sure,False
254,79,completely sure of,False
254,82,sure of why,False
254,50,it is an,False
254,96,is an ok,False
254,99,an ok quick,False
254,105,ok quick casual,False
254,5,quick casual place,False
254,118,casual place to,False
254,121,place to grab,False
254,126,to grab some,False
254,131,grab some food,False
254,149,the service was,False
254,153,service was quick,False
254,159,was quick and,False
254,137,quick and the,False
254,167,and the person,False
254,174,the person who,False
254,178,person who took,False
254,183,who took our,False
254,187,took our order,False
254,193,our order was,False
254,197,order was very,False
254,202,was very friendly,False
254,29,you order at,False
254,163,order at the,False
254,229,at the counter,False
254,237,the counter and,False
254,241,counter and then,False
254,246,and then pickup,False
254,21,then pickup a,False
254,255,pickup a little,False
254,262,a little further,False
254,270,little further down,False
254,31,further down i,False
254,277,down i ordered,False
254,93,i ordered an,False
254,288,ordered an italian,False
254,296,an italian sausage,False
254,304,italian sausage and,False
254,308,sausage and poutine,False
254,329,the sausage and,False
254,333,sausage and roll,False
254,87,and roll it,False
254,341,roll it came,False
254,171,it came on,False
254,349,came on were,False
254,354,on were both,False
254,359,were both solid,False
254,373,with a little,False
254,380,a little mustard,False
254,35,little mustard i,False
254,390,mustard i was,False
254,394,i was happy,False
254,366,was happy with,False
254,405,happy with them,False
254,423,the poutine was,False
254,427,poutine was fairly,False
254,434,was fairly good,False
254,450,the fries comes,False
254,456,fries comes topped,False
254,400,comes topped with,False
254,468,topped with cheese,False
254,475,with cheese curds,False
254,481,cheese curds bacon,False
254,487,curds bacon and,False
254,491,bacon and gravy,False
254,25,it is a,False
254,506,is a good,False
254,511,a good sized,False
254,517,good sized portion,False
254,525,sized portion if,False
254,212,portion if you,False
254,532,if you are,False
254,536,you are looking,False
254,544,are looking for,False
254,29,looking for a,False
254,550,for a casual,False
254,112,a casual place,False
254,178,casual place to,False
254,566,place to get,False
254,43,to get a,False
254,572,get a quick,False
254,578,a quick cheap,False
254,584,quick cheap meal,False
254,0,cheap meal this,False
254,2,meal this is,False
254,159,this is an,False
254,600,is an option,False
255,8,you are not,False
255,12,are not going,False
255,18,not going to,False
255,21,going to find,False
255,26,to find much,False
255,31,find much better,False
255,38,much better views,False
255,44,better views of,False
255,47,views of the,False
255,51,of the las,False
255,55,the las vegas,False
255,61,las vegas strip,False
255,73,we sat at,False
255,4,sat at a,False
255,81,at a table,False
255,87,a table on,False
255,90,table on the,False
255,94,on the bar,False
255,98,the bar side,False
255,103,bar side of,False
255,106,side of mix,False
255,120,that is where,False
255,126,is where the,False
255,130,where the best,False
255,135,the best views,False
255,4,best views are,False
255,145,views are the,False
255,149,are the bar,False
255,153,the bar has,False
255,52,bar has a,False
255,159,has a few,False
255,163,a few great,False
255,169,few great appetizer,False
255,179,great appetizer options,False
255,199,it helped tide,False
255,204,helped tide us,False
255,207,tide us over,False
255,212,us over until,False
255,218,over until our,False
255,222,until our dinner,False
255,229,our dinner much,False
255,234,dinner much later,False
255,112,much later that,False
255,245,later that night,False
255,261,the mac and,False
255,265,mac and cheese,True
255,272,and cheese was,False
255,276,cheese was tasty,False
255,52,was tasty as,False
255,285,tasty as were,False
255,253,as were the,False
255,294,were the potatoes,False
255,303,the potatoes they,False
255,308,potatoes they also,False
255,313,they also have,False
255,58,also have a,False
255,320,have a nice,False
255,325,a nice drink,False
255,331,nice drink menu,False
256,8,just by having,False
256,15,by having queso,False
256,21,having queso fundido,False
256,29,queso fundido with,False
256,34,fundido with chorizo,False
256,42,with chorizo on,False
256,45,chorizo on the,False
256,49,on the menu,False
256,54,the menu tt,False
256,57,menu tt was,False
256,61,tt was off,False
256,65,was off to,False
256,9,off to a,False
256,70,to a great,False
256,76,a great start,False
256,90,it was pretty,False
256,97,was pretty solid,False
256,103,pretty solid queso,False
256,109,solid queso too,False
256,113,queso too then,False
256,109,too then to,False
256,121,then to my,False
256,124,to my surprise,False
256,11,my surprise i,False
256,135,surprise i found,False
256,141,i found another,False
256,61,found another of,False
256,152,another of my,False
256,155,of my mexican,False
256,163,my mexican favorites,False
256,173,mexican favorites street,False
256,180,favorites street corn,False
256,194,it was great,False
256,58,it had a,False
256,211,had a lot,False
256,149,a lot of,False
256,218,lot of flavor,False
256,225,of flavor this,False
256,129,flavor this is,False
256,68,this is a,False
256,235,is a good,False
256,240,a good place,False
256,118,good place to,False
256,249,place to get,False
256,253,to get some,False
256,258,get some decent,False
256,265,some decent mexican,False
256,11,decent mexican in,False
256,276,mexican in las,False
256,280,in las vegas,False
257,8,this is a,False
257,10,is a good,False
257,15,a good option,False
257,22,good option downtown,False
257,31,option downtown especially,False
257,42,downtown especially if,False
257,45,especially if you,False
257,49,if you have,False
257,54,you have an,False
257,57,have an event,False
257,63,an event at,False
257,66,event at the,False
257,70,at the convention,False
257,81,the convention center,False
257,97,you can walk,False
257,26,can walk to,False
257,105,walk to everything,False
257,116,to everything from,False
257,121,everything from here,False
257,2,overall this is,False
257,37,this is a,False
257,145,is a good,False
257,150,a good choice,False
257,157,good choice for,False
257,161,choice for the,False
257,165,for the area,False
257,5,the decor is,False
257,184,decor is nice,False
257,189,is nice but,False
257,193,nice but could,False
257,199,but could use,False
257,203,could use some,False
257,208,use some updating,False
257,137,the staff is,False
257,231,staff is friendly,False
257,165,the rooms are,False
257,255,rooms are inline,False
257,262,are inline with,False
257,267,inline with expectations,False
257,286,i do not,False
257,290,do not like,False
257,295,not like having,False
257,102,like having to,False
257,305,having to pay,False
257,309,to pay for,False
257,313,pay for internet,False
257,322,for internet especially,False
257,333,internet especially daily,False
257,203,especially daily so,False
257,342,daily so that,False
257,347,so that was,False
257,50,that was a,False
257,353,was a mild,False
257,358,a mild inconvenience,False
257,383,there are two,False
257,387,are two bar,False
257,391,two bar options,False
257,112,bar options in,False
257,171,options in the,False
257,406,in the hotel,False
257,422,there is also,False
257,54,is also a,False
257,429,also a cafe,False
257,434,a cafe that,False
257,439,cafe that serves,False
257,446,that serves starbucks,False
257,456,serves starbucks and,False
257,460,starbucks and some,False
257,465,and some breakfast,False
257,475,some breakfast pastries,False
257,63,there is a,False
257,496,is a restaurant,False
257,19,a restaurant on,False
257,510,restaurant on site,False
257,348,on site as,False
257,518,site as well,False
257,531,i only tried,False
257,263,only tried it,False
257,540,tried it for,False
257,544,it for breakfast,False
257,106,that was very,False
257,569,was very disappointing,False
257,583,very disappointing but,False
257,2,disappointing but i,False
257,589,but i will,False
257,594,i will save,False
257,555,will save that,False
257,604,save that for,False
257,608,that for my,False
257,611,for my review,False
257,618,my review of,False
257,511,review of it,False
258,4,it was a,False
258,9,was a busy,False
258,14,a busy night,False
258,20,busy night so,False
258,23,night so they,False
258,28,so they told,False
258,10,they told us,False
258,36,told us about,False
258,7,us about a,False
258,64,ok no problem,False
258,72,no problem we,False
258,75,problem we just,False
258,80,we just went,False
258,85,just went over,False
258,28,went over to,False
258,23,over to the,False
258,97,to the bar,False
258,101,the bar for,False
258,105,bar for some,False
258,110,for some drinks,False
258,90,some drinks to,False
258,120,drinks to burn,False
258,125,to burn some,False
258,130,burn some time,False
258,148,the problem though,False
258,3,problem though was,False
258,93,though was the,False
258,163,was the fact,False
258,168,the fact that,False
258,80,fact that we,False
258,176,that we walked,False
258,183,we walked by,False
258,186,walked by several,False
258,194,by several open,False
258,199,several open tables,False
258,206,open tables that,False
258,211,tables that suited,False
258,218,that suited our,False
258,222,suited our group,False
258,228,our group size,False
258,242,we just wrote,False
258,0,just wrote it,False
258,251,wrote it off,False
258,117,it off to,False
258,258,off to maybe,False
258,264,to maybe being,False
258,270,maybe being down,False
258,36,being down a,False
258,277,down a server,False
258,294,that was until,False
258,300,was until they,False
258,305,until they sat,False
258,33,they sat us,False
258,312,sat us forty,False
258,318,us forty minutes,False
258,326,forty minutes later,False
258,170,minutes later at,False
258,335,later at one,False
258,251,at one of,False
258,342,one of those,False
258,348,of those very,False
258,353,those very tables,False
258,285,very tables that,False
258,155,tables that was,False
258,369,that was open,False
258,374,was open when,False
258,173,open when we,False
258,382,when we walked,False
258,46,we walked in,False
258,136,walked in the,False
258,396,in the bartender,False
258,290,the bartender was,False
258,410,bartender was good,False
258,425,he moved quickly,False
258,433,moved quickly and,False
258,365,quickly and was,False
258,335,and was on,False
258,444,was on top,False
258,339,on top of,False
258,451,top of things,False
258,467,he also worked,False
258,474,also worked with,False
258,479,worked with our,False
258,483,with our server,False
258,255,our server to,False
258,493,server to transfer,False
258,502,to transfer our,False
258,199,transfer our tab,False
258,444,our tab to,False
258,513,tab to our,False
258,199,to our table,False
258,451,a simple thing,False
258,360,simple thing that,False
258,544,thing that many,False
258,549,that many places,False
258,556,many places will,False
258,561,places will not,False
258,270,will not do,False
258,105,not do so,False
258,54,do so it,False
258,406,so it was,False
258,578,it was appreciated,False
258,590,was appreciated our,False
258,594,appreciated our server,False
258,208,our server at,False
258,159,server at the,False
258,353,at the table,False
258,437,the table was,False
258,462,table was also,False
258,623,was also good,False
258,637,he came by,False
258,640,came by often,False
258,646,by often and,False
258,574,often and was,False
258,654,and was friendly,False
258,675,his visits got,False
258,42,visits got a,False
258,681,got a little,False
258,688,a little too,False
258,692,little too space,False
258,38,too space out,False
258,702,space out toward,False
258,300,out toward the,False
258,400,toward the end,False
258,717,the end but,False
258,721,end but overall,False
258,213,but overall it,False
258,614,overall it was,False
258,736,it was good,False
258,741,was good there,False
258,747,good there are,False
258,751,there are plenty,False
258,448,are plenty of,False
258,761,plenty of televisions,False
258,490,of televisions to,False
258,776,televisions to catch,False
258,392,to catch the,False
258,786,catch the game,False
258,102,the game or,False
258,794,game or many,False
258,799,or many games,False
258,312,many games for,False
258,539,games for that,False
258,814,for that matter,False
258,53,there is a,False
258,833,is a large,False
258,396,a large bar,False
258,843,large bar area,False
258,848,bar area and,False
258,98,area and a,False
258,854,and a lot,False
258,640,a lot of,False
258,861,lot of regular,False
258,869,of regular seating,False
258,4,regular seating as,False
258,880,seating as well,False
258,156,they had a,False
258,897,had a live,False
258,902,a live band,False
258,112,live band in,False
258,910,band in later,False
258,266,in later in,False
258,604,later in the,False
258,923,in the evening,False
258,937,i am normally,False
258,58,am normally ok,False
258,949,normally ok with,False
258,954,ok with this,False
258,287,with this at,False
258,164,this at a,False
258,839,at a bar,False
258,968,a bar but,False
258,248,bar but it,False
258,975,but it confuses,False
258,107,it confuses me,False
258,306,confuses me at,False
258,170,me at a,False
258,992,at a sports,False
258,964,a sports bar,False
258,125,especially with so,False
258,1023,with so many,False
258,1028,so many great,False
258,1034,many great pm,False
258,1037,great pm games,False
258,441,pm games on,False
258,1056,also for whatever,False
258,1065,for whatever reason,False
258,475,whatever reason it,False
258,650,reason it was,False
258,1079,it was very,False
258,1084,was very warm,False
258,1089,very warm inside,False
258,1104,it was slightly,False
258,1113,was slightly crowded,False
258,327,slightly crowded at,False
258,1124,crowded at times,False
258,1130,at times but,False
258,1134,times but not,False
258,1138,but not enough,False
258,510,not enough to,False
258,1148,enough to justify,False
258,709,to justify the,False
258,1160,justify the excessive,False
258,1170,the excessive heat,False
258,741,excessive heat the,False
258,1179,heat the food,False
258,732,the food was,False
258,946,food was ok,False
258,319,boneless wings in,False
258,782,wings in the,False
258,1225,in the flaming,False
258,1233,the flaming parmesan,False
258,1242,flaming parmesan sauce,True
258,891,the sauce had,False
258,1263,sauce had decent,False
258,1270,had decent flavor,False
258,1277,decent flavor but,False
258,1075,flavor but was,False
258,1285,but was certainly,False
258,1295,was certainly not,False
258,1299,certainly not flaming,False
258,1318,the wings were,False
258,1323,wings were large,False
258,1329,were large but,False
258,1333,large but slightly,False
258,721,but slightly over,False
258,1347,slightly over cooked,False
258,1365,not burnt but,False
258,1369,burnt but overly,False
258,1376,but overly crisp,False
258,0,overly crisp i,False
258,618,crisp i also,False
258,1194,i also ordered,False
258,822,also ordered the,False
258,1401,ordered the steel,False
258,1407,the steel town,False
258,1412,steel town spuds,True
258,1015,town spuds with,False
258,1423,spuds with tater,False
258,1429,with tater tots,False
258,177,you get a,False
258,1445,get a good,False
258,1450,a good sized,False
258,1456,good sized portion,False
258,1474,the tots come,False
258,1479,tots come topped,False
258,1418,come topped with,False
258,1491,topped with ranch,False
258,1497,with ranch dressing,False
258,1506,ranch dressing bacon,False
258,1512,dressing bacon scallions,False
258,903,bacon scallions and,False
258,1526,scallions and melted,False
258,1533,and melted cheese,False
258,1100,the flavor was,False
258,1188,flavor was ok,False
258,698,they brought out,False
258,1577,brought out some,False
258,1582,out some buffalo,False
258,1253,some buffalo sauce,False
258,688,buffalo sauce to,False
258,1599,sauce to dip,False
258,571,to dip it,False
258,389,dip it in,False
258,1522,it in and,False
258,809,in and that,False
258,1618,and that made,False
258,671,that made it,False
258,1626,made it much,False
258,1631,it much better,False
259,8,this is an,False
259,11,is an ok,False
259,14,an ok dinner,False
259,21,ok dinner option,False
259,28,dinner option at,False
259,31,option at the,False
259,35,at the palms,False
259,52,the decor inside,False
259,2,decor inside is,False
259,62,inside is cool,False
259,5,the service is,False
259,83,service is ok,False
259,59,the food is,False
259,99,food is solid,False
259,117,the prices seem,False
259,122,prices seem ok,False
259,134,it adds up,False
259,15,adds up in,False
259,8,up in a,False
259,142,in a hurry,False
259,148,a hurry though,False
259,155,hurry though especially,False
259,166,though especially if,False
259,169,especially if you,False
259,129,if you add,False
259,177,you add appetizers,False
259,49,add appetizers or,False
259,191,appetizers or sides,False
259,197,or sides we,False
259,200,sides we ordered,False
259,208,we ordered several,False
259,216,ordered several options,False
259,224,several options for,False
259,228,options for our,False
259,232,for our table,False
259,99,our table so,False
259,241,table so we,False
259,244,so we could,False
259,250,we could try,False
259,254,could try more,False
259,259,try more things,False
259,28,i tried a,False
259,277,tried a little,False
259,284,a little bit,False
259,288,little bit of,False
259,42,bit of the,False
259,295,of the following,False
259,305,the following general,False
259,313,following general taos,False
259,318,general taos chicken,True
259,326,taos chicken boiled,False
259,333,chicken boiled beef,False
259,338,boiled beef tenderloin,True
259,52,beef tenderloin in,False
259,352,tenderloin in szechuan,False
259,361,in szechuan sauce,False
259,367,szechuan sauce kung,False
259,372,sauce kung pao,False
259,376,kung pao beef,False
259,381,pao beef tenderloin,False
259,392,beef tenderloin american,False
259,401,tenderloin american style,False
259,407,american style and,False
259,68,style and the,False
259,415,and the white,False
259,111,the white rice,False
259,436,each was ok,False
259,448,none of them,False
259,453,of them stood,False
259,459,them stood out,False
259,433,stood out as,False
259,466,out as being,False
259,472,as being exceptional,False
259,188,being exceptional or,False
259,487,exceptional or bad,False
259,87,or bad the,False
259,495,bad the time,False
259,500,the time we,False
259,503,time we were,False
259,508,we were there,False
259,126,were there it,False
259,432,there it was,False
259,521,it was not,False
259,525,was not busy,False
259,238,not busy so,False
259,533,busy so reservations,False
259,546,so reservations were,False
259,551,reservations were not,False
259,555,were not needed,False
259,200,during weekends or,False
259,582,weekends or peak,False
259,587,or peak times,False
259,593,peak times you,False
259,597,times you will,False
259,602,you will want,False
259,454,will want to,False
259,610,want to make,False
259,615,to make reservations,False
259,628,make reservations though,False
260,7,if you self,False
260,12,you self park,False
260,17,self park mgm,False
260,21,park mgm gets,False
260,26,mgm gets off,False
260,30,gets off to,False
260,13,off to a,False
260,35,to a bad,False
260,39,a bad start,False
260,60,the entrance from,False
260,47,entrance from the,False
260,69,from the parking,False
260,77,the parking garage,False
260,84,parking garage is,False
260,87,garage is pathetic,False
260,21,once you get,False
260,111,you get into,False
260,65,get into the,False
260,120,into the actual,False
260,127,the actual building,False
260,3,actual building you,False
260,140,building you wander,False
260,147,you wander through,False
260,33,wander through a,False
260,157,through a hallway,False
260,26,a hallway of,False
260,168,hallway of shops,False
260,174,of shops that,False
260,179,shops that reminds,False
260,103,that reminds you,False
260,165,reminds you of,False
260,36,you of a,False
260,196,of a bad,False
260,200,a bad mall,False
260,205,bad mall that,False
260,210,mall that is,False
260,213,that is about,False
260,113,is about to,False
260,222,about to close,False
260,228,to close for,False
260,232,close for good,False
260,257,first impressions mean,False
260,41,impressions mean a,False
260,264,mean a lot,False
260,55,clearly not a,False
260,284,not a lot,False
260,191,a lot of,False
260,291,lot of thought,False
260,299,of thought was,False
260,303,thought was put,False
260,307,was put into,False
260,312,put into this,False
260,98,into this once,False
260,136,this once you,False
260,326,once you are,False
260,330,you are off,False
260,89,are off the,False
260,338,off the escalator,False
260,141,the escalator and,False
260,352,escalator and into,False
260,116,and into the,False
260,361,into the lobby,False
260,367,the lobby it,False
260,370,lobby it gets,False
260,375,it gets much,False
260,380,gets much better,False
260,399,the lobby area,False
260,314,lobby area is,False
260,407,area is huge,False
260,348,is huge and,False
260,416,huge and it,False
260,419,and it looks,False
260,425,it looks good,False
260,219,the elevators to,False
260,334,elevators to the,False
260,453,to the guest,False
260,459,the guest rooms,False
260,399,guest rooms are,False
260,469,rooms are actually,False
260,478,are actually close,False
260,309,actually close to,False
260,357,close to the,False
260,393,to the lobby,False
260,512,more casinos should,False
260,380,casinos should be,False
260,522,should be set,False
260,526,be set up,False
260,529,set up that,False
260,161,up that way,False
260,389,that way the,False
260,542,way the rooms,False
260,419,the rooms look,False
260,553,rooms look nice,False
260,569,they are good,False
260,574,are good sized,False
260,404,the bed is,False
260,593,bed is very,False
260,598,is very comfotable,False
260,590,the bathroom is,False
260,627,bathroom is quite,False
260,633,is quite nice,False
260,638,quite nice my,False
260,641,nice my issue,False
260,647,my issue with,False
260,432,issue with the,False
260,656,with the rooms,False
260,624,the rooms is,False
260,449,rooms is the,False
260,669,is the television,False
260,519,you can be,False
260,693,can be operating,False
260,70,be operating a,False
260,705,operating a serious,False
260,713,a serious hotel,False
260,288,serious hotel of,False
260,722,hotel of any,False
260,726,of any kind,False
260,731,any kind with,False
260,344,this needs to,False
260,586,needs to be,False
260,773,to be fixed,False
260,790,even the tropicana,False
260,800,the tropicana now,False
260,804,tropicana now has,False
260,816,hi def flat,False
260,821,def flat screens,False
260,73,flat screens in,False
260,832,screens in most,False
260,837,in most rooms,False
260,0,most rooms if,False
260,278,rooms if not,False
260,158,if not all,False
260,854,not all rooms,False
260,0,all rooms i,False
260,862,rooms i liked,False
260,868,i liked that,False
260,873,liked that there,False
260,879,that there was,False
260,78,there was a,False
260,896,hour shop right,False
260,364,shop right by,False
260,487,right by the,False
260,436,by the elevators,False
260,629,it made it,False
260,932,made it easy,False
260,354,it easy to,False
260,107,easy to get,False
260,80,to get a,False
260,946,get a cola,False
260,229,a cola or,False
260,88,cola or a,False
260,956,or a snack,False
260,962,a snack any,False
260,966,snack any time,False
260,330,any time of,False
260,974,time of day,False
260,978,of day since,False
260,984,day since there,False
260,990,since there was,False
260,846,there was not,False
260,120,was not a,False
260,1000,not a minibar,False
260,111,a minibar in,False
260,538,minibar in the,False
260,459,in the room,False
260,1020,the room there,False
260,465,room there are,False
260,124,there are a,False
260,1032,are a lot,False
260,719,a lot of,False
260,1039,lot of options,False
260,1047,of options for,False
260,1051,options for food,False
260,1068,from fast food,False
260,441,fast food to,False
260,560,food to the,False
260,1080,to the only,False
260,1085,the only five,False
260,39,only five star,False
260,1095,five star place,False
260,1101,star place for,False
260,1105,place for hundreds,False
260,971,for hundreds of,False
260,1117,hundreds of miles,False
260,141,it is a,False
260,1133,is a great,False
260,1139,a great idea,False
260,446,great idea to,False
260,1147,idea to have,False
260,1152,to have multiple,False
260,1161,have multiple starbucks,False
260,582,multiple starbucks the,False
260,1175,starbucks the pool,False
260,565,the pool are,False
260,641,pool are is,False
260,1187,are is quite,False
260,155,is quite a,False
260,1195,quite a walk,False
260,1058,a walk from,False
260,611,walk from the,False
260,1209,from the hotel,False
260,1215,the hotel rooms,False
260,158,it is a,False
260,1231,is a very,False
260,1236,a very nice,False
260,1241,very nice complex,False
260,1258,it was nice,False
260,484,was nice to,False
260,1266,nice to have,False
260,88,to have at,False
260,1274,have at least,False
260,1280,at least one,False
260,1284,least one pool,False
260,1289,one pool off,False
260,767,pool off to,False
260,652,off to the,False
260,1300,to the side,False
260,1305,the side for,False
260,1309,side for adults,False
260,1316,for adults only,False
260,176,the service at,False
260,665,service at the,False
260,1342,at the pool,False
260,1254,the pool was,False
260,1351,pool was good,False
260,412,was good and,False
260,1360,good and there,False
260,1026,and there are,False
260,162,there are a,False
260,1372,are a lot,False
260,1036,a lot of,False
260,1379,lot of lounge,False
260,1386,of lounge chairs,False
260,786,lounge chairs the,False
260,1397,chairs the gaming,False
260,1404,the gaming area,False
260,662,gaming area is,False
260,1412,area is nice,False
260,1356,is nice and,False
260,1421,nice and quite,False
260,1427,and quite large,False
260,176,there is a,False
