,docID,position,term,label
104772,248,105,for more flavor,False
104773,248,124,the queso has,False
104774,248,128,queso has good,False
104775,248,133,has good flavor,False
104776,248,74,good flavor we,False
104777,248,143,flavor we split,False
104778,248,52,we split an,False
104779,248,152,split an order,False
104780,248,158,an order of,False
104781,248,161,order of steak,False
104782,248,167,of steak nachos,False
104783,248,185,they are prepared,False
104784,248,194,are prepared differently,False
104785,248,206,prepared differently than,False
104786,248,211,differently than most,False
104787,248,216,than most nachos,False
104788,248,235,there are four,False
104789,248,240,are four large,False
104790,248,46,four large chips,False
104791,248,252,large chips with,False
104792,248,257,chips with toppings,False
104793,248,266,with toppings stacked,False
104794,248,274,toppings stacked high,False
104795,248,279,stacked high on,False
104796,248,282,high on them,False
104797,248,299,the chips have,False
104798,248,304,chips have quite,False
104799,248,23,have quite a,False
104800,248,312,quite a bit,False
104801,248,316,a bit of,False
104802,248,319,bit of steak,False
104803,248,325,of steak on,False
104804,248,328,steak on them,False
104805,248,345,they have ok,False
104806,248,348,have ok flavor,False
104807,248,365,not bad but,False
104808,248,357,bad but not,False
104810,248,375,not a lot,False
104811,248,379,a lot either,False
104812,248,176,lot either they,False
104813,248,340,either they have,False
104815,248,399,have an assortment,False
104816,248,410,an assortment of,False
104817,248,413,assortment of your,False
104818,248,418,of your standard,False
104819,248,427,your standard drinks,False
104820,248,434,standard drinks found,False
104821,248,440,drinks found at,False
104822,248,443,found at most,False
104823,248,448,at most mexican,False
104824,248,456,most mexican joints,False
104825,248,181,the prices are,False
104826,248,480,prices are inline,False
104827,248,487,are inline with,False
104828,248,492,inline with other,False
104829,248,498,with other casual,False
104830,248,505,other casual casino,False
104831,248,512,casual casino options,False
104833,249,9,a few others,False
104834,249,16,few others that,False
104835,249,21,others that have,False
104836,249,26,that have reviewed,False
104837,249,35,have reviewed this,False
104838,249,40,reviewed this place,False
104839,249,46,this place have,False
104840,249,51,place have said,False
104841,249,56,have said they,False
104842,249,61,said they do,False
104844,249,69,do have pretty,False
104845,249,76,have pretty ladies,False
104846,249,83,pretty ladies working,False
104847,249,111,unfortunately the food,False
104848,249,37,the food is,False
104849,249,119,food is not,False
104851,249,126,not as good,False
104852,249,141,most of us,False
104853,249,144,of us ordered,False
104854,249,152,us ordered burgers,False
104855,249,174,that seemed like,False
104856,249,0,seemed like a,False
104857,249,181,like a great,False
104858,249,187,a great idea,False
104859,249,192,great idea since,False
104860,249,198,idea since they,False
104861,249,203,since they had,False
104863,249,210,had so many,False
104864,249,215,so many options,False
104865,249,250,unfortunately theburgers are,False
104866,249,254,theburgers are not,False
104867,249,258,are not good,False
104868,249,278,thankfully i ordered,False
104869,249,10,i ordered the,False
104870,249,290,ordered the whole,False
104871,249,296,the whole wheat,False
104872,249,302,whole wheat bun,True
104873,249,315,it was just,False
104874,249,320,was just fine,False
104875,249,341,everyone else went,False
104876,249,346,else went with,False
104877,249,56,went with the,False
104878,249,355,with the standard,False
104879,249,364,the standard bun,False
104880,249,368,standard bun which,False
104881,249,311,bun which was,False
104882,249,378,which was hard,False
104883,249,123,was hard as,False
104884,249,3,hard as a,False
104885,249,388,as a rock,False
104886,249,107,a rock the,False
104887,249,397,rock the toppings,False
104888,249,406,the toppings were,False
104889,249,411,toppings were great,False
104890,249,417,were great but,False
104891,249,198,great but the,False
104892,249,152,but the burger,False
104893,249,432,the burger its,False
104894,249,436,burger its self,False
104895,249,374,its self was,False
104896,249,445,self was bland,False
104897,249,357,was bland and,False
104898,249,455,bland and simple,False
104899,249,462,and simple there,False
104900,249,468,simple there are,False
104902,249,474,are a lot,False
104903,249,138,a lot of,False
104904,249,481,lot of televisions,False
104906,249,503,it is probably,False
104907,249,22,is probably a,False
104908,249,514,probably a good,False
104909,249,519,a good place,False
104910,249,397,good place to,False
104911,249,528,place to catch,False
104912,249,239,to catch the,False
104913,249,538,catch the game,False
104914,249,543,the game with,False
104915,249,548,game with friends,False
104916,249,566,i would just,False
104917,249,183,would just eat,False
104918,249,575,just eat before,False
104919,249,582,eat before you,False
104920,249,586,before you get,False
104921,249,590,you get there,False
104922,250,10,the luxor is,False
104923,250,13,luxor is just,False
104924,250,18,is just one,False
104925,250,22,just one small,False
104926,250,28,one small step,False
104927,250,33,small step above,False
104928,250,39,step above excalibur,False
104931,250,65,not a compliment,False
104932,250,76,a compliment for,False
104933,250,80,compliment for anyone,False
104934,250,87,for anyone who,False
104935,250,91,anyone who does,False
104937,250,100,does not know,False
104938,250,0,not know the,False
104939,250,109,know the area,False
104940,250,123,on the surface,False
104941,250,131,the surface it,False
104942,250,56,surface it is,False
104945,250,146,not that bad,False
104946,250,150,that bad but,False
104947,250,154,bad but then,False
104949,250,163,then you start,False
104950,250,169,you start seeing,False
104951,250,176,start seeing things,False
104952,250,200,maintenance is clearly,False
104953,250,208,is clearly not,False
104954,250,33,clearly not a,False
104955,250,214,not a priority,False
104956,250,234,also the elevators,False
104957,250,109,the elevators are,False
104958,250,248,elevators are horrible,False
104959,250,271,they shimmy and,False
104960,250,275,shimmy and shake,False
104961,250,24,and shake all,False
104962,250,105,shake all the,False
104963,250,289,all the time,False
104964,250,119,the time the,False
104965,250,298,time the rooms,False
104966,250,244,the rooms are,False
104967,250,308,rooms are kind,False
104968,250,313,are kind of,False
104969,250,316,kind of ok,False
104972,250,335,have an issue,False
104973,250,341,an issue getting,False
104974,250,42,issue getting a,False
104975,250,351,getting a consistent,False
104976,250,362,a consistent temperature,False
104977,250,172,consistent temperature in,False
104978,250,154,temperature in the,False
104979,250,381,in the shower,False
104980,250,400,the rooms hallways,False
104981,250,409,rooms hallways and,False
104982,250,413,hallways and elevators,False
104983,250,304,and elevators are,False
104984,250,178,elevators are in,False
104985,250,430,are in need,False
104986,250,435,in need of,False
104987,250,438,need of some,False
104988,250,443,of some updating,False
104989,250,452,some updating if,False
104990,250,455,updating if you,False
104994,250,468,on a tight,False
104995,250,474,a tight budget,False
104996,250,481,tight budget this,False
104997,250,486,budget this will,False
104998,250,91,this will do,False
104999,250,187,will do in,False
105001,250,499,in a pinch,False
105009,250,539,has its place,False
105011,251,11,is an ok,False
105012,251,14,an ok place,False
105014,251,30,do not share,False
105015,251,36,not share everyone,False
105016,251,45,share everyone elses,False
105017,251,51,everyone elses enthusiasm,False
105018,251,62,elses enthusiasm for,False
105019,251,66,enthusiasm for it,False
105023,251,79,it is perfectly,False
105024,251,89,is perfectly acceptable,False
105025,251,100,perfectly acceptable for,False
105026,251,8,acceptable for a,False
105027,251,106,for a casual,False
105028,251,113,a casual meal,False
105029,251,5,the layout is,False
105030,251,133,layout is odd,False
105031,251,148,there are many,False
105032,251,153,are many odd,False
105033,251,157,many odd sized,False
105034,251,163,odd sized rooms,False
105035,251,177,in the evening,False
105036,251,185,the evening they,False
105037,251,23,evening they do,False
105039,251,198,do have live,False
105040,251,203,have live music,False
105041,251,209,live music often,False
105042,251,119,music often the,False
105043,251,219,often the food,False
105044,251,76,the food is,False
105045,251,227,food is ok,False
105046,251,138,i ordered the,False
105047,251,245,ordered the irish,False
105048,251,251,the irish nachos,False
105049,251,209,they consist of,False
105050,251,275,consist of fried,False
105051,251,281,of fried potato,False
105052,251,288,fried potato slices,True
105053,251,295,potato slices topped,False
105054,251,302,slices topped with,False
105055,251,307,topped with beer,False
105056,251,312,with beer cheese,False
105057,251,319,beer cheese sauce,True
105058,251,325,cheese sauce chives,False
105059,251,332,sauce chives aioli,False
105060,251,338,chives aioli and,False
105061,251,342,aioli and green,False
105062,251,348,and green onions,False
105063,251,285,i chose to,False
105064,251,367,chose to add,False
105065,251,371,to add steak,False
105066,251,16,you get a,False
105067,251,388,get a good,False
105068,251,393,a good amount,False
105069,251,272,good amount of,False
105070,251,403,amount of food,False
105073,251,425,more than enough,False
105074,251,432,than enough for,False
105075,251,32,enough for a,False
105076,251,438,for a meal,False
105077,251,443,a meal for,False
105078,251,41,meal for one,False
105079,251,467,several people could,False
105080,251,473,people could also,False
105081,251,478,could also spit,False
105082,251,303,also spit it,False
105083,251,58,spit it as,False
105085,251,492,as an appetizer,False
105086,251,513,the chips had,False
105087,251,517,chips had solid,False
105088,251,523,had solid flavor,False
105089,251,530,solid flavor and,False
105090,251,534,flavor and were,False
105091,251,539,and were crisp,False
105092,251,545,were crisp enough,False
105093,251,566,the toppings were,False
105094,251,571,toppings were all,False
105095,251,575,were all ok,False
105096,251,173,all ok the,False
105097,251,582,ok the service,False
105098,251,590,the service was,False
105099,251,594,service was ok,False
105100,251,609,our server was,False
105101,251,613,server was not,False
105102,251,617,was not rude,False
105103,251,622,not rude but,False
105104,251,626,rude but also,False
105105,251,631,but also not,False
105106,251,635,also not overtly,False
105107,251,643,not overtly nice,False
105108,251,657,it also would,False
105109,251,663,also would have,False
105111,251,673,have been nice,False
105112,251,678,been nice for,False
105113,251,139,nice for her,False
105115,251,689,her to come,False
105116,251,694,to come by,False
105117,251,58,come by a,False
105118,251,699,by a little,False
105119,251,706,a little more,False
105120,251,711,little more frequently,False
105121,252,9,the hard rock,False
105122,252,14,hard rock is,False
105123,252,5,rock is a,False
105125,252,24,a very good,False
105126,252,29,very good offstrip,False
105127,252,38,good offstrip casino,False
105128,252,60,the offstrip part,False
105129,252,65,offstrip part is,False
105130,252,68,part is also,False
105131,252,73,is also its,False
105132,252,77,also its greatest,False
105133,252,86,its greatest negative,False
105136,252,111,do not plan,False
105137,252,116,not plan to,False
105138,252,119,plan to leave,False
105139,252,0,to leave the,False
105140,252,129,leave the casino,False
105141,252,136,the casino much,False
105142,252,141,casino much than,False
105143,252,146,much than this,False
105146,252,156,is a good,False
105147,252,161,a good choice,False
105148,252,178,the rio and,False
105149,252,47,rio and the,False
105150,252,186,and the palms,False
105151,252,192,the palms are,False
105152,252,196,palms are also,False
105153,252,201,are also very,False
105154,252,206,also very good,False
105155,252,51,very good offstrip,False
105156,252,220,good offstrip choices,False
105157,252,228,offstrip choices pay,False
105158,252,232,choices pay attention,False
105159,252,242,pay attention to,False
105160,252,245,attention to which,False
105161,252,251,to which tower,False
105162,252,100,which tower you,False
105163,252,261,tower you book,False
105164,252,257,that way you,False
105165,252,281,way you know,False
105166,252,286,you know which,False
105167,252,292,know which parking,False
105168,252,300,which parking garage,False
105169,252,251,parking garage to,False
105170,252,310,garage to use,False
105171,252,330,otherwise you could,False
105174,252,343,have a mile,False
105175,252,348,a mile long,False
105176,252,353,mile long walk,False
105177,252,307,long walk to,False
105178,252,361,walk to your,False
105179,252,366,to your room,False
105180,252,80,your room at,False
105181,252,374,room at checkin,False
105182,252,253,at checkin we,False
105183,252,385,checkin we stayed,False
105184,252,41,we stayed in,False
105185,252,125,stayed in the,False
105186,252,399,in the paradise,False
105187,252,408,the paradise tower,False
105188,252,426,the rooms are,False
105189,252,430,rooms are average,False
105190,252,132,are average in,False
105191,252,441,average in size,False
105192,252,464,the decorations are,False
105193,252,468,decorations are modern,False
105194,252,475,are modern with,False
105195,252,170,modern with the,False
105196,252,484,with the obviuos,False
105197,252,492,the obviuos rock,False
105198,252,497,obviuos rock style,False
105199,252,514,the beds are,False
105200,252,518,beds are comfortable,False
105201,252,182,are comfortable the,False
105202,252,534,comfortable the casino,False
105203,252,541,the casino floor,False
105204,252,151,casino floor is,False
105205,252,550,floor is not,False
105207,252,559,not that large,False
105208,252,565,that large but,False
105209,252,569,large but there,False
105212,252,596,tables for those,False
105215,252,607,on a budget,False
105217,252,627,is a convenience,False
105218,252,639,a convenience store,False
105219,252,645,convenience store and,False
105220,252,80,store and a,False
105221,252,651,and a starbucks,False
105222,252,661,a starbucks inside,False
105225,252,686,a few decent,False
105226,252,693,few decent places,False
105227,252,358,decent places to,False
105228,252,703,places to dine,False
105229,252,317,to dine the,False
105230,252,712,dine the pool,False
105231,252,717,the pool area,False
105232,252,322,pool area is,False
105233,252,725,area is good,False
105234,252,741,there is even,False
105235,252,113,is even a,False
105236,252,748,even a small,False
105237,252,754,a small sandy,False
105238,252,760,small sandy beach,False
105239,252,766,sandy beach area,False
105240,252,771,beach area by,False
105241,252,395,area by the,False
105242,252,778,by the pool,False
105244,252,797,would be nice,False
105245,252,97,be nice if,False
105246,252,73,nice if it,False
105249,252,814,was a bigger,False
105250,252,821,a bigger area,False
105251,252,826,bigger area but,False
105252,252,476,area but it,False
105254,252,836,it is fun,False
105255,252,840,is fun none,False
105256,252,416,fun none the,False
105257,252,849,none the less,False
105258,252,865,the pool area,False
105259,252,870,pool area generally,False
105260,252,880,area generally has,False
105261,252,130,generally has a,False
105262,252,886,has a party,False
105263,252,892,a party atmosphere,False
105264,252,903,party atmosphere especially,False
105265,252,349,atmosphere especially on,False
105266,252,917,especially on weekends,False
105267,252,39,on weekends as,False
105268,252,14,weekends as i,False
105269,252,931,as i said,False
105270,252,802,i said if,False
105271,252,939,said if your,False
105272,252,944,if your goal,False
105273,252,547,your goal is,False
105274,252,408,goal is to,False
105275,252,955,is to spend,False
105276,252,961,to spend any,False
105277,252,965,spend any amount,False
105278,252,29,any amount of,False
105279,252,975,amount of time,False
105280,252,460,of time on,False
105281,252,448,time on the,False
105282,252,32,on the strip,False
105283,252,385,the strip stay,False
105284,252,602,strip stay on,False
105285,252,480,stay on the,False
105286,252,54,on the strip,False
105287,252,1020,if you want,False
105288,252,640,you want to,False
105289,252,1028,want to just,False
105290,252,1033,to just hang,False
105291,252,1038,just hang out,False
105292,252,296,hang out in,False
105294,252,841,in the one,False
105295,252,693,the one place,False
105296,252,755,one place and,False
105297,252,1063,place and party,False
105298,252,1069,and party then,False
105299,252,4,party then hard,False
105300,252,1079,then hard rock,False
105301,252,622,hard rock is,False
105302,252,521,rock is for,False
105304,253,11,this place has,False
105305,253,7,place has a,False
105306,253,17,has a ton,False
105307,253,21,a ton of,False
105308,253,24,ton of potential,False
105309,253,34,of potential but,False
105310,253,38,potential but it,False
105313,253,48,is not anywhere,False
105314,253,57,not anywhere close,False
105315,253,17,anywhere close to,False
105316,253,66,close to that,False
105317,253,71,to that level,False
105318,253,77,that level yet,False
105321,253,93,in a prime,False
105322,253,99,a prime location,False
105323,253,41,the bar is,False
105324,253,120,bar is large,False
105325,253,126,is large with,False
105326,253,15,large with a,False
105328,253,137,a few different,False
105329,253,147,few different seating,False
105330,253,155,different seating options,False
105333,253,180,a few high,False
105334,253,185,few high minimum,False
105335,253,193,high minimum black,False
105336,253,199,minimum black jack,False
105337,253,204,black jack tables,False
105338,253,211,jack tables inside,False
105339,253,229,the decor and,False
105340,253,233,decor and set,False
105341,253,237,and set up,False
105342,253,85,set up is,False
105343,253,243,up is cool,False
105344,253,259,there are plenty,False
105345,253,266,are plenty of,False
105346,253,269,plenty of televisions,False
105347,253,63,of televisions to,False
105348,253,284,televisions to catch,False
105349,253,109,to catch the,False
105350,253,294,catch the game,False
105351,253,18,the game on,False
105352,253,302,game on they,False
105355,253,314,have a great,False
105356,253,320,a great selection,False
105357,253,330,great selection of,False
105358,253,333,selection of whiskey,False
105359,253,341,of whiskey and,False
105360,253,345,whiskey and scotch,False
105361,253,363,there are several,False
105362,253,371,are several uncommon,False
105363,253,380,several uncommon options,False
105364,253,388,uncommon options of,False
105365,253,391,options of both,False
105366,253,396,of both including,False
105367,253,406,both including several,False
105368,253,414,including several high,False
105369,253,419,several high end,False
105370,253,423,high end choices,False
105371,253,117,the problem is,False
105372,253,164,problem is the,False
105373,253,451,is the drinks,False
105374,253,170,the drinks are,False
105375,253,462,drinks are priced,False
105376,253,469,are priced like,False
105377,253,68,priced like a,False
105378,253,476,like a high,False
105379,253,481,a high end,False
105380,253,485,high end establishment,False
105381,253,499,end establishment but,False
105382,253,219,establishment but the,False
105383,253,507,but the staff,False
105384,253,513,the staff and,False
105385,253,517,staff and clientele,False
105386,253,255,and clientele are,False
105387,253,531,clientele are not,False
105390,253,543,at that level,False
105391,253,556,i get that,False
105392,253,82,get that it,False
105394,253,567,it is impossible,False
105395,253,281,is impossible to,False
105396,253,581,impossible to control,False
105397,253,151,to control in,False
105398,253,91,control in a,False
105399,253,594,in a casino,False
105400,253,601,a casino but,False
105401,253,138,casino but if,False
105404,253,613,i am going,False
105405,253,578,am going to,False
105406,253,622,going to pay,False
105407,253,626,to pay for,False
105408,253,630,pay for top,False
105409,253,634,for top shelf,False
105410,253,640,top shelf booze,False
105411,253,30,shelf booze i,False
105412,253,648,booze i expect,False
105413,253,102,i expect at,False
105414,253,658,expect at least,False
105415,253,102,at least a,False
105416,253,666,least a minimum,False
105417,253,674,a minimum level,False
105418,253,680,minimum level of,False
105419,253,683,level of civility,False
105420,253,38,i guess i,False
105421,253,610,guess i am,False
105422,253,706,i am just,False
105423,253,711,am just getting,False
105424,253,719,just getting old,False
105425,253,723,getting old and,False
105426,253,727,old and grumpy,False
105427,253,249,and grumpy the,False
105428,253,738,grumpy the staff,False
105429,253,744,the staff was,False
105430,253,748,staff was nice,False
105431,253,753,was nice but,False
105432,253,757,nice but not,False
105433,253,761,but not well,False
105434,253,766,not well versed,False
105435,253,186,well versed in,False
105436,253,290,versed in the,False
105437,253,780,in the fine,False
105438,253,785,the fine selection,False
105439,253,795,fine selection they,False
105440,253,800,selection they had,False
105441,253,804,they had available,False
105442,253,619,had available to,False
105443,253,817,available to them,False
105444,253,830,i also overheard,False
105445,253,840,also overheard one,False
105446,253,844,overheard one of,False
105447,253,847,one of them,False
105448,253,852,of them telling,False
105449,253,114,them telling a,False
105450,253,862,telling a customer,False
105451,253,871,a customer next,False
105452,253,630,customer next to,False
105453,253,96,next to me,False
105458,253,898,not that good,False
105459,253,149,that good at,False
105460,253,906,good at mixing,False
105461,253,913,at mixing drinks,False
105462,253,285,i guess at,False
105463,253,932,guess at least,False
105464,253,110,at least he,False
105465,253,274,least he is,False
105468,253,949,at a whiskey,False
105469,253,113,a whiskey bar,False
105470,253,827,whiskey bar so,False
105471,253,964,bar so many,False
105472,253,969,so many of,False
105473,253,302,many of the,False
105474,253,976,of the drinks,False
105475,253,983,the drinks will,False
105476,253,988,drinks will be,False
105477,253,991,will be neat,False
105478,253,226,be neat or,False
105479,253,105,neat or on,False
105481,253,1006,on the rocks,False
105482,253,1012,the rocks later,False
105483,253,211,rocks later in,False
105484,253,432,later in the,False
105485,253,1025,in the evening,False
105486,253,131,the evening a,False
105487,253,1035,evening a dj,False
105488,253,1038,a dj came,False
105489,253,396,dj came in,False
105490,253,149,she played a,False
105491,253,1060,played a good,False
105492,253,1065,a good selection,False
105493,253,1075,good selection of,False
105494,253,1078,selection of music,False
105495,253,1084,of music but,False
105496,253,1088,music but clearly,False
105497,253,1096,but clearly was,False
105498,253,1100,clearly was playing,False
105499,253,170,was playing a,False
105500,253,1110,playing a preset,False
105501,253,1113,a preset set,False
105502,253,1121,preset set list,False
105503,253,1126,set list and,False
105504,253,1130,list and was,False
105506,253,1138,was not mixing,False
105507,253,447,not mixing the,False
105508,253,1149,mixing the songs,False
105509,253,535,the songs at,False
105510,253,1158,songs at all,False
105511,253,1169,not a horrible,False
105512,253,1178,a horrible thing,False
105513,253,1184,horrible thing but,False
105514,253,605,thing but if,False
105520,253,1212,your are going,False
105521,253,814,are going to,False
105522,253,552,going to get,False
105523,253,1225,to get save,False
105524,253,503,get save the,False
105525,253,1234,save the money,False
105526,253,1240,the money and,False
105527,253,1244,money and let,False
105528,253,1248,and let pandora,False
105529,253,1256,let pandora handle,False
105530,253,734,pandora handle the,False
105531,253,1267,handle the music,False
105532,254,11,this place seems,False
105533,254,17,place seems to,False
105534,254,20,seems to take,False
105535,254,7,to take a,False
105536,254,27,take a beating,False
105537,254,31,a beating in,False
105538,254,38,beating in the,False
105539,254,42,in the ratings,False
105540,254,50,the ratings and,False
105541,254,2,ratings and i,False
105544,254,63,am not completely,False
105545,254,74,not completely sure,False
105546,254,79,completely sure of,False
105547,254,82,sure of why,False
105549,254,96,is an ok,False
105550,254,99,an ok quick,False
105551,254,105,ok quick casual,False
105552,254,5,quick casual place,False
105553,254,118,casual place to,False
105554,254,121,place to grab,False
105555,254,126,to grab some,False
105556,254,131,grab some food,False
105557,254,149,the service was,False
105558,254,153,service was quick,False
105559,254,159,was quick and,False
105560,254,137,quick and the,False
105561,254,167,and the person,False
105562,254,174,the person who,False
105563,254,178,person who took,False
105564,254,183,who took our,False
105565,254,187,took our order,False
105566,254,193,our order was,False
105567,254,197,order was very,False
105568,254,202,was very friendly,False
105569,254,29,you order at,False
105570,254,163,order at the,False
105571,254,229,at the counter,False
105572,254,237,the counter and,False
105573,254,241,counter and then,False
105574,254,246,and then pickup,False
105575,254,21,then pickup a,False
105576,254,255,pickup a little,False
105577,254,262,a little further,False
105578,254,270,little further down,False
105580,254,277,down i ordered,False
105581,254,93,i ordered an,False
105582,254,288,ordered an italian,False
105583,254,296,an italian sausage,False
105584,254,304,italian sausage and,False
105585,254,308,sausage and poutine,False
105586,254,329,the sausage and,False
105587,254,333,sausage and roll,False
105588,254,87,and roll it,False
105589,254,341,roll it came,False
105590,254,171,it came on,False
105591,254,349,came on were,False
105593,254,359,were both solid,False
105594,254,373,with a little,False
105595,254,380,a little mustard,False
105596,254,35,little mustard i,False
105597,254,390,mustard i was,False
105598,254,394,i was happy,False
105599,254,366,was happy with,False
105600,254,405,happy with them,False
105601,254,423,the poutine was,False
105602,254,427,poutine was fairly,False
105603,254,434,was fairly good,False
105604,254,450,the fries comes,False
105605,254,456,fries comes topped,False
105606,254,400,comes topped with,False
105607,254,468,topped with cheese,False
105608,254,475,with cheese curds,False
105609,254,481,cheese curds bacon,False
105610,254,487,curds bacon and,False
105611,254,491,bacon and gravy,False
105613,254,506,is a good,False
105614,254,511,a good sized,False
105615,254,517,good sized portion,False
105616,254,525,sized portion if,False
105617,254,212,portion if you,False
105619,254,536,you are looking,False
105620,254,544,are looking for,False
105621,254,29,looking for a,False
105622,254,550,for a casual,False
105623,254,112,a casual place,False
105624,254,178,casual place to,False
105625,254,566,place to get,False
105626,254,43,to get a,False
105627,254,572,get a quick,False
105628,254,578,a quick cheap,False
105629,254,584,quick cheap meal,False
105630,254,0,cheap meal this,False
105631,254,2,meal this is,False
105633,254,600,is an option,False
105635,255,12,are not going,False
105636,255,18,not going to,False
105637,255,21,going to find,False
105638,255,26,to find much,False
105639,255,31,find much better,False
105640,255,38,much better views,False
105641,255,44,better views of,False
105642,255,47,views of the,False
105643,255,51,of the las,False
105644,255,55,the las vegas,False
105645,255,61,las vegas strip,False
105646,255,73,we sat at,False
105647,255,4,sat at a,False
105648,255,81,at a table,False
105649,255,87,a table on,False
105650,255,90,table on the,False
105651,255,94,on the bar,False
105652,255,98,the bar side,False
105653,255,103,bar side of,False
105654,255,106,side of mix,False
105657,255,130,where the best,False
105658,255,135,the best views,False
105659,255,4,best views are,False
105660,255,145,views are the,False
105661,255,149,are the bar,False
105662,255,153,the bar has,False
105663,255,52,bar has a,False
105665,255,163,a few great,False
105666,255,169,few great appetizer,False
105667,255,179,great appetizer options,False
105668,255,199,it helped tide,False
105669,255,204,helped tide us,False
105670,255,207,tide us over,False
105671,255,212,us over until,False
105673,255,222,until our dinner,False
105674,255,229,our dinner much,False
105675,255,234,dinner much later,False
105676,255,112,much later that,False
105677,255,245,later that night,False
105678,255,261,the mac and,False
105679,255,265,mac and cheese,True
105680,255,272,and cheese was,False
105681,255,276,cheese was tasty,False
105682,255,52,was tasty as,False
105683,255,285,tasty as were,False
105685,255,294,were the potatoes,False
105686,255,303,the potatoes they,False
105687,255,308,potatoes they also,False
105688,255,313,they also have,False
105689,255,58,also have a,False
105690,255,320,have a nice,False
105691,255,325,a nice drink,False
105692,255,331,nice drink menu,False
105693,256,8,just by having,False
105694,256,15,by having queso,False
105695,256,21,having queso fundido,False
105696,256,29,queso fundido with,False
105697,256,34,fundido with chorizo,False
105698,256,42,with chorizo on,False
105699,256,45,chorizo on the,False
105700,256,49,on the menu,False
105701,256,54,the menu tt,False
105702,256,57,menu tt was,False
105703,256,61,tt was off,False
105706,256,70,to a great,False
105707,256,76,a great start,False
105708,256,90,it was pretty,False
105709,256,97,was pretty solid,False
105710,256,103,pretty solid queso,False
105711,256,109,solid queso too,False
105712,256,113,queso too then,False
105715,256,124,to my surprise,False
105716,256,11,my surprise i,False
105717,256,135,surprise i found,False
105718,256,141,i found another,False
105719,256,61,found another of,False
105720,256,152,another of my,False
105721,256,155,of my mexican,False
105722,256,163,my mexican favorites,False
105723,256,173,mexican favorites street,False
105724,256,180,favorites street corn,False
105725,256,194,it was great,False
105727,256,211,had a lot,False
105728,256,149,a lot of,False
105729,256,218,lot of flavor,False
105730,256,225,of flavor this,False
105731,256,129,flavor this is,False
105733,256,235,is a good,False
105734,256,240,a good place,False
105735,256,118,good place to,False
105736,256,249,place to get,False
105737,256,253,to get some,False
105738,256,258,get some decent,False
105739,256,265,some decent mexican,False
105740,256,11,decent mexican in,False
105741,256,276,mexican in las,False
105742,256,280,in las vegas,False
105744,257,10,is a good,False
105745,257,15,a good option,False
105746,257,22,good option downtown,False
105747,257,31,option downtown especially,False
105748,257,42,downtown especially if,False
105749,257,45,especially if you,False
105752,257,57,have an event,False
105753,257,63,an event at,False
105754,257,66,event at the,False
105755,257,70,at the convention,False
105756,257,81,the convention center,False
105757,257,97,you can walk,False
105758,257,26,can walk to,False
105759,257,105,walk to everything,False
105760,257,116,to everything from,False
105761,257,121,everything from here,False
105762,257,2,overall this is,False
105764,257,145,is a good,False
105765,257,150,a good choice,False
105766,257,157,good choice for,False
105767,257,161,choice for the,False
105768,257,165,for the area,False
105769,257,5,the decor is,False
105770,257,184,decor is nice,False
105771,257,189,is nice but,False
105772,257,193,nice but could,False
105773,257,199,but could use,False
105774,257,203,could use some,False
105775,257,208,use some updating,False
105776,257,137,the staff is,False
105777,257,231,staff is friendly,False
105778,257,165,the rooms are,False
105779,257,255,rooms are inline,False
105780,257,262,are inline with,False
105781,257,267,inline with expectations,False
105783,257,290,do not like,False
105784,257,295,not like having,False
105785,257,102,like having to,False
105786,257,305,having to pay,False
105787,257,309,to pay for,False
105788,257,313,pay for internet,False
105789,257,322,for internet especially,False
105790,257,333,internet especially daily,False
105791,257,203,especially daily so,False
105792,257,342,daily so that,False
105795,257,353,was a mild,False
105796,257,358,a mild inconvenience,False
105797,257,383,there are two,False
105798,257,387,are two bar,False
105799,257,391,two bar options,False
105800,257,112,bar options in,False
105801,257,171,options in the,False
105802,257,406,in the hotel,False
105803,257,422,there is also,False
105804,257,54,is also a,False
105805,257,429,also a cafe,False
105806,257,434,a cafe that,False
105807,257,439,cafe that serves,False
105808,257,446,that serves starbucks,False
105809,257,456,serves starbucks and,False
105810,257,460,starbucks and some,False
105811,257,465,and some breakfast,False
105812,257,475,some breakfast pastries,False
105814,257,496,is a restaurant,False
105815,257,19,a restaurant on,False
105816,257,510,restaurant on site,False
105817,257,348,on site as,False
105818,257,518,site as well,False
105819,257,531,i only tried,False
105820,257,263,only tried it,False
105821,257,540,tried it for,False
105822,257,544,it for breakfast,False
105824,257,569,was very disappointing,False
105825,257,583,very disappointing but,False
105826,257,2,disappointing but i,False
105827,257,589,but i will,False
105828,257,594,i will save,False
105829,257,555,will save that,False
105830,257,604,save that for,False
105832,257,611,for my review,False
105833,257,618,my review of,False
105834,257,511,review of it,False
105836,258,9,was a busy,False
105837,258,14,a busy night,False
105838,258,20,busy night so,False
105839,258,23,night so they,False
105840,258,28,so they told,False
105841,258,10,they told us,False
105842,258,36,told us about,False
105843,258,7,us about a,False
105844,258,64,ok no problem,False
105845,258,72,no problem we,False
105846,258,75,problem we just,False
105847,258,80,we just went,False
105848,258,85,just went over,False
105849,258,28,went over to,False
105851,258,97,to the bar,False
105852,258,101,the bar for,False
105853,258,105,bar for some,False
105854,258,110,for some drinks,False
105855,258,90,some drinks to,False
105856,258,120,drinks to burn,False
105857,258,125,to burn some,False
