docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient
605,15,puppies Mr Mistys,False,Slush,Icees,0.0,1,1.0,True,0,0,0
605,15,Mr Mistys,True,puppies,Icees,0.0,1,1.0,True,0,0,0
605,16,Mr Mistys Icees,False,puppies,and,0.0,1,1.0,True,0,0,0
605,15,Mistys,False,Mr,Icees,0.0,1,1.0,True,0,0,0
605,16,Mistys Icees,False,Mr,and,0.0,1,1.0,True,0,0,0
605,17,Mistys Icees and,False,Mr,the,0.0,1,1.0,True,0,0,0
605,16,Icees,True,Mistys,and,1.0,1,1.0,True,0,0,0
605,17,Icees and,False,Mistys,the,0.0,1,1.0,True,0,0,0
605,24,pina,False,the,colada,0.0,1,1.0,False,0,0,0
605,25,pina colada,True,the,Which,0.0,1,1.0,False,0,0,0
605,25,colada,False,pina,Which,0.0,1,1.0,False,0,0,0
605,29,nutshell,False,a,is,0.0,1,1.0,False,0,0,0
605,35,Tuesdays,False,Fat,Its,0.0,1,1.0,True,0,0,0
605,39,sugar and,False,pure,ice,0.0,1,1.0,False,0,1,0
605,40,sugar and ice,False,pure,blended,0.0,1,1.0,False,0,0,0
605,40,and ice,False,sugar,blended,0.0,1,1.0,False,0,0,0
605,41,and ice blended,False,sugar,into,0.0,1,1.0,False,0,0,0
605,41,ice blended,False,and,into,0.0,1,1.0,False,0,0,0
605,52,frozen drinks,False,red,taste,0.0,1,1.0,False,0,0,0
605,59,Octane,False,the,Pina,0.0,2,0.5,True,0,0,0
605,60,Octane Pina,False,the,Colada,0.0,1,1.0,True,0,0,0
605,61,Octane Pina Colada,False,the,thing,0.0,1,1.0,True,0,0,0
605,60,Pina,False,Octane,Colada,0.0,1,1.0,True,0,0,0
605,61,Pina Colada,False,Octane,thing,1.0,1,1.0,True,0,0,0
605,61,Colada,False,Pina,thing,0.0,1,1.0,True,0,0,0
605,63,Blue,False,thing,Raspberry,0.0,1,1.0,True,0,0,0
605,64,Blue Raspberry,False,thing,and,1.0,1,1.0,True,0,0,1
605,65,Blue Raspberry and,False,thing,Mango,0.0,1,1.0,True,0,0,1
605,64,Raspberry,False,Blue,and,0.0,1,1.0,True,0,0,1
605,65,Raspberry and,False,Blue,Mango,0.0,1,1.0,True,0,0,1
605,66,Raspberry and Mango,False,Blue,are,0.0,1,1.0,True,0,1,1
605,66,and Mango,False,Raspberry,are,0.0,1,1.0,True,0,1,1
605,66,Mango,False,and,are,1.0,1,0.5,True,0,1,1
609,239,Mango,True,card,taro,0.0,1,0.5,True,0,0,1
605,75,hangovers,False,old,if,0.0,1,1.0,False,0,0,0
605,78,overindulge,False,you,But,0.0,1,1.0,False,0,0,0
605,101,messing,False,still,you,0.0,1,1.0,False,0,0,0
606,2,Cerretas,False,and,have,1.0,1,1.0,True,0,0,0
606,6,history,False,some,Probably,0.0,1,1.0,False,0,0,0
606,10,grew,False,I,up,0.0,2,0.3333333333333333,False,0,0,0
606,169,grew,False,I,up,0.0,2,0.3333333333333333,False,0,0,0
618,118,grew,False,Reynoso,on,0.0,1,0.3333333333333333,False,0,0,0
606,13,Glendale,False,in,which,0.0,2,0.5,True,0,0,0
606,57,Glendale,False,downtown,it,0.0,2,0.5,True,0,0,0
606,23,homes,False,cutter,surrounded,0.0,1,1.0,False,0,0,0
606,24,homes surrounded,False,cutter,by,0.0,1,1.0,False,0,0,0
606,24,surrounded,False,homes,by,0.0,1,1.0,False,0,0,0
606,26,six,False,by,foot,0.0,1,0.5,False,0,0,0
610,122,six,False,a,freakin,0.0,1,0.5,False,0,0,0
606,28,concrete,False,foot,security,0.0,1,1.0,False,0,0,0
606,29,concrete security,False,foot,gates,0.0,1,1.0,False,0,0,0
606,30,concrete security gates,False,foot,that,0.0,1,1.0,False,0,0,0
606,29,security,False,concrete,gates,0.0,1,1.0,False,0,0,0
606,30,security gates,False,concrete,that,0.0,1,1.0,False,0,0,0
606,30,gates,False,security,that,0.0,1,1.0,False,0,0,0
606,33,dysfunctional,False,house,kiddo,0.0,1,1.0,False,0,0,0
606,34,dysfunctional kiddo,False,house,families,0.0,1,1.0,False,0,0,0
606,35,dysfunctional kiddo families,False,house,and,0.0,1,1.0,False,0,0,0
606,35,kiddo families,False,dysfunctional,and,0.0,1,1.0,False,0,0,0
606,36,kiddo families and,False,dysfunctional,promote,0.0,1,1.0,False,0,0,0
606,35,families,False,kiddo,and,0.0,1,1.0,False,0,0,0
606,36,families and,False,kiddo,promote,0.0,1,1.0,False,0,0,0
606,37,families and promote,False,kiddo,a,0.0,1,1.0,False,0,0,0
606,37,and promote,False,families,a,0.0,1,1.0,False,0,0,0
606,37,promote,False,and,a,0.0,1,1.0,False,0,0,0
606,47,girls,False,valley,vocabulary,0.0,1,1.0,False,0,0,0
606,48,girls vocabulary,False,valley,So,0.0,1,1.0,False,0,0,0
606,48,vocabulary,False,girls,So,0.0,1,1.0,False,0,0,0
606,54,visited cutesy,False,we,pootsy,0.0,1,1.0,False,0,0,0
606,55,visited cutesy pootsy,False,we,downtown,0.0,1,1.0,False,0,0,0
606,54,cutesy,False,visited,pootsy,0.0,1,1.0,False,0,0,0
606,55,cutesy pootsy,False,visited,downtown,0.0,1,1.0,False,0,0,0
606,55,pootsy,False,cutesy,downtown,0.0,1,1.0,False,0,0,0
606,64,toured,False,Ive,the,0.0,1,1.0,False,0,0,0
606,66,factory,False,the,multiple,0.0,1,0.5,False,0,0,0
69,4,factory,False,Cheesecake,Came,0.0,1,0.5,False,0,0,0
606,70,and regardless,False,times,of,0.0,1,1.0,False,0,0,0
606,70,regardless,False,and,of,0.0,1,1.0,False,0,0,0
606,73,childlike,False,age,glee,0.0,1,1.0,False,0,0,0
606,74,childlike glee,False,age,paints,0.0,1,1.0,False,0,0,0
606,75,childlike glee paints,False,age,the,0.0,1,1.0,False,0,0,0
606,74,glee,False,childlike,paints,0.0,1,1.0,False,0,0,0
606,75,glee paints,False,childlike,the,0.0,1,1.0,False,0,0,0
606,75,paints,False,glee,the,0.0,1,1.0,False,0,0,0
606,83,tour,False,the,group,0.0,1,1.0,False,0,0,0
606,90,chocolate rivers,False,by,marshmallow,0.0,1,1.0,False,0,0,0
606,91,chocolate rivers marshmallow,False,by,clouds,0.0,1,1.0,False,0,1,0
606,90,rivers,False,chocolate,marshmallow,0.0,1,1.0,False,0,0,0
606,91,rivers marshmallow,False,chocolate,clouds,0.0,1,1.0,False,0,1,0
606,92,rivers marshmallow clouds,False,chocolate,edible,0.0,1,1.0,False,0,0,0
606,91,marshmallow,True,rivers,clouds,1.0,1,1.0,False,1,1,0
606,92,marshmallow clouds,False,rivers,edible,0.0,1,1.0,False,1,0,0
606,92,clouds,False,marshmallow,edible,0.0,1,1.0,False,0,0,0
606,94,buttercups,True,edible,and,1.0,1,1.0,False,0,1,0
606,95,buttercups and,False,edible,small,0.0,1,1.0,False,0,0,0
606,98,orange creatures,False,small,with,0.0,1,1.0,False,0,0,1
606,98,creatures,False,orange,with,0.0,1,1.0,False,1,0,0
606,100,violent,False,with,green,0.0,1,1.0,False,0,0,0
606,107,bursting,False,for,into,0.0,1,1.0,False,0,0,0
606,112,afterschool,False,have,special,0.0,1,1.0,False,0,0,0
606,114,messages,False,special,tacked,0.0,1,1.0,False,0,0,0
606,127,Willy,False,to,Wonka,0.0,1,1.0,True,0,0,0
606,128,Willy Wonka,False,to,as,0.0,1,1.0,True,0,0,0
606,128,Wonka,False,Willy,as,0.0,1,1.0,True,0,0,0
606,137,tours,False,Free,on,0.0,1,1.0,False,0,0,0
606,146,hearts,False,your,content,0.0,1,1.0,False,0,0,0
606,150,rectangular,False,the,green,0.0,1,1.0,False,0,0,0
606,155,mint truffles,True,Theyre,and,1.0,1,1.0,False,0,0,0
606,156,mint truffles and,False,Theyre,arguably,0.0,1,1.0,False,0,0,0
606,155,truffles,False,mint,and,0.0,1,1.0,False,0,0,0
606,156,truffles and,False,mint,arguably,0.0,1,1.0,False,0,0,0
606,157,truffles and arguably,False,mint,the,0.0,1,1.0,False,0,0,0
606,157,and arguably,False,truffles,the,0.0,1,1.0,False,0,0,0
606,157,arguably,False,and,the,0.0,1,1.0,False,0,0,0
606,164,Andes,False,it,But,0.0,1,1.0,True,0,0,0
606,172,Cerreta,False,with,I,0.0,1,1.0,True,0,0,0
606,174,stole,False,I,their,0.0,1,1.0,False,0,0,0
606,176,individually,False,their,wrapped,0.0,1,1.0,False,0,0,0
606,178,chocolates,True,wrapped,from,1.0,2,0.5,False,0,0,0
606,270,chocolates,False,of,but,1.0,2,0.5,False,1,0,0
606,183,Bashas,False,at,I,0.0,1,1.0,True,0,0,0
606,188,school,False,high,with,0.0,1,1.0,False,0,0,0
606,192,Candywhos,False,daughter,as,0.0,1,1.0,True,0,1,0
606,197,namesake,False,her,Im,0.0,1,1.0,False,0,0,0
606,206,grown,False,home,chocolatiers,0.0,1,1.0,False,0,0,0
606,207,grown chocolatiers,False,home,and,0.0,1,1.0,False,0,0,0
606,208,grown chocolatiers and,False,home,there,0.0,1,1.0,False,0,0,0
606,207,chocolatiers,False,grown,and,0.0,1,1.0,False,0,0,0
606,208,chocolatiers and,False,grown,there,0.0,1,1.0,False,0,0,0
606,218,rekindle,False,to,a,0.0,1,1.0,False,0,0,0
606,222,childhood,False,of,nostalgia,0.0,1,1.0,False,0,0,0
606,223,childhood nostalgia,False,of,Its,0.0,1,1.0,False,0,1,0
606,223,nostalgia,False,childhood,Its,0.0,1,1.0,False,0,1,0
606,235,distraction,False,nice,for,0.0,1,1.0,False,0,0,0
606,238,babysitters,False,the,aunties,0.0,1,1.0,False,0,0,0
606,239,babysitters aunties,False,the,grandmas,0.0,1,1.0,False,0,0,0
606,240,babysitters aunties grandmas,False,the,out,0.0,1,1.0,False,0,0,0
606,239,aunties,False,babysitters,grandmas,0.0,1,1.0,False,0,0,0
606,240,aunties grandmas,False,babysitters,out,0.0,1,1.0,False,0,0,0
606,240,grandmas,False,aunties,out,0.0,1,1.0,False,0,0,0
606,243,cuz,False,there,youll,0.0,1,1.0,False,0,0,0
606,254,od,False,they,on,0.0,1,1.0,False,0,0,0
606,261,unlabeled,False,an,grab,0.0,1,1.0,False,0,0,0
606,262,unlabeled grab,False,an,bag,0.0,1,1.0,False,0,0,0
606,263,unlabeled grab bag,False,an,when,0.0,1,1.0,False,0,0,0
606,263,grab bag,False,unlabeled,when,0.0,1,1.0,False,0,0,0
606,273,channel,False,just,the,0.0,1,1.0,False,0,0,0
606,279,Poke,False,young,a,0.0,1,1.0,True,0,0,0
606,291,finger Viola,False,your,Problem,0.0,1,1.0,True,0,0,0
606,291,Viola,False,finger,Problem,0.0,1,1.0,True,0,0,0
608,98,Giuseppes,False,by,I,0.0,1,1.0,True,0,0,0
608,103,smoked salmon,True,the,with,1.0,1,1.0,False,0,0,0
608,106,asparagus pasta,True,with,thinking,1.0,1,1.0,False,0,0,1
608,107,asparagus pasta thinking,False,with,Heck,0.0,1,1.0,False,0,0,1
608,107,pasta thinking,False,asparagus,Heck,0.0,1,1.0,False,0,0,0
608,108,pasta thinking Heck,False,asparagus,yeah,0.0,1,1.0,True,0,0,0
608,108,thinking Heck,False,pasta,yeah,0.0,1,1.0,True,0,0,0
608,108,Heck,False,thinking,yeah,0.0,1,1.0,True,0,0,0
608,110,lox,False,yeah,me,0.0,1,1.0,False,0,0,0
608,114,and throw,False,up,away,0.0,1,1.0,False,0,0,0
608,122,toddler,False,the,special,0.0,1,1.0,False,0,0,0
608,125,disguise,False,in,a,0.0,1,1.0,False,1,0,0
608,131,noodles drowning,False,of,in,1.0,1,1.0,False,0,0,0
608,131,drowning,False,noodles,in,0.0,1,1.0,False,0,0,0
608,135,flakes,False,with,of,1.0,1,1.0,False,0,0,0
608,138,salmon and,False,of,asparagus,0.0,1,1.0,False,0,0,0
608,139,salmon and asparagus,False,of,floating,0.0,1,1.0,False,0,0,1
608,139,and asparagus,False,salmon,floating,0.0,1,1.0,False,0,0,1
608,142,throughout Ewwie,False,floating,The,0.0,1,1.0,True,0,0,0
608,142,Ewwie,False,throughout,The,0.0,1,1.0,True,0,0,0
608,156,doughy,False,a,delight,0.0,1,1.0,False,0,0,0
608,157,doughy delight,False,a,Its,0.0,1,1.0,False,0,0,0
608,163,marred,False,were,by,0.0,1,1.0,False,0,0,0
608,178,garlic onions,False,some,or,1.0,1,1.0,False,0,0,1
608,181,vaguely,False,something,resembling,0.0,1,1.0,False,0,0,0
608,182,vaguely resembling,False,something,seasoning,0.0,1,1.0,False,0,0,0
608,183,vaguely resembling seasoning,False,something,Failure,0.0,1,1.0,False,0,0,0
608,182,resembling,False,vaguely,seasoning,0.0,1,1.0,False,0,0,0
608,183,resembling seasoning,False,vaguely,Failure,0.0,1,1.0,False,0,0,0
608,184,resembling seasoning Failure,False,vaguely,failure,0.0,1,1.0,True,0,0,0
608,184,seasoning Failure,False,resembling,failure,0.0,1,1.0,True,0,0,0
608,185,seasoning Failure failure,False,resembling,failure,0.0,1,1.0,True,0,0,0
608,184,Failure,False,seasoning,failure,0.0,1,1.0,True,0,0,0
608,185,Failure failure,False,seasoning,failure,0.0,1,1.0,True,0,0,0
608,186,Failure failure failure,False,seasoning,My,0.0,1,1.0,True,0,0,0
608,185,failure,False,Failure,failure,0.0,2,0.5,False,0,0,0
608,186,failure,False,failure,My,0.0,2,0.5,False,0,0,0
608,186,failure failure,False,Failure,My,0.0,1,1.0,False,0,0,0
608,190,pasta carbonara,True,boyfriends,was,1.0,1,1.0,False,0,0,0
608,190,carbonara,True,pasta,was,1.0,2,0.5,False,0,0,0
608,203,carbonara,True,real,in,1.0,2,0.5,False,0,0,0
608,215,sauce and bacon,False,white,and,0.0,1,1.0,False,0,0,0
608,227,saute,False,to,onions,0.0,1,1.0,False,0,1,0
608,228,saute onions,False,to,garlic,0.0,1,1.0,False,0,0,1
608,229,saute onions garlic,False,to,and,1.0,1,1.0,False,0,0,1
608,229,onions garlic,False,saute,and,0.0,1,1.0,False,0,0,1
608,230,onions garlic and,False,saute,pancetta,0.0,1,1.0,False,0,0,1
608,230,garlic and,False,onions,pancetta,0.0,1,1.0,False,0,0,1
608,231,garlic and pancetta,False,onions,add,0.0,1,1.0,False,0,0,1
608,231,and pancetta,False,garlic,add,0.0,1,1.0,False,0,0,0
608,231,pancetta,True,and,add,1.0,1,1.0,False,1,0,0
608,233,steaming,False,add,hot,0.0,1,1.0,False,0,0,0
608,238,egg and,False,raw,parmesan,0.0,1,1.0,False,0,0,0
608,239,egg and parmesan,False,raw,cheese,0.0,1,1.0,False,0,0,0
608,239,and parmesan,False,egg,cheese,0.0,1,1.0,False,1,0,0
608,240,and parmesan cheese,False,egg,and,0.0,1,1.0,False,1,0,0
608,240,parmesan cheese,True,and,and,1.0,1,1.0,False,0,0,0
608,241,parmesan cheese and,False,and,toss,0.0,1,1.0,False,0,0,0
608,245,oozes,False,it,together,0.0,1,1.0,False,0,0,0
608,248,drool,False,into,inducing,0.0,1,1.0,False,0,0,0
608,249,drool inducing,False,into,blob,0.0,1,1.0,False,0,0,0
608,250,drool inducing blob,False,into,of,0.0,1,1.0,False,0,0,0
608,249,inducing,False,drool,blob,0.0,1,1.0,False,0,0,0
608,250,inducing blob,False,drool,of,0.0,1,1.0,False,0,0,0
608,250,blob,False,inducing,of,0.0,1,1.0,False,0,0,0
608,260,contradictory,False,such,dishes,0.0,1,1.0,False,0,0,0
608,261,contradictory dishes,False,such,are,0.0,1,1.0,False,0,0,0
608,280,giant,False,a,pile,0.0,1,1.0,False,0,0,0
608,289,passable,False,was,Very,0.0,1,1.0,False,0,1,0
608,296,crouton,True,like,and,1.0,1,1.0,False,0,1,0
608,297,crouton and,False,like,topped,0.0,1,1.0,False,0,0,0
608,302,garlicky,False,delish,spice,0.0,1,1.0,False,0,1,0
608,308,toastettes,True,tiny,for,1.0,1,1.0,False,0,0,0
608,315,greatest,False,the,deal,0.0,1,1.0,False,0,0,0
608,329,noodly,False,the,combos,0.0,1,1.0,False,0,0,0
608,334,P,False,origin,S,0.0,1,0.5,True,0,0,0
613,41,P,False,J,Pancakes,0.0,1,0.5,True,0,0,0
608,335,P S,False,origin,To,0.0,1,1.0,True,0,0,0
608,335,S,False,P,To,0.0,1,1.0,True,0,0,0
608,339,winos,False,my,out,0.0,1,1.0,False,0,0,0
609,147,dairy plant,False,the,What,0.0,1,1.0,False,0,0,0
609,147,plant,False,dairy,What,0.0,1,1.0,False,0,0,0
609,151,reunion,False,sweet,it,0.0,1,1.0,False,0,0,0
609,154,Jelly,False,was,goodness,0.0,1,1.0,True,0,0,0
609,162,black tea,True,or,with,1.0,1,1.0,False,0,0,0
609,166,thirtysome,False,of,possible,0.0,1,1.0,False,0,0,0
609,172,black and,False,The,green,0.0,1,1.0,False,0,0,0
609,177,standbys,False,traditional,but,0.0,1,1.0,False,0,0,0
609,182,daring,False,feeling,try,0.0,1,1.0,False,0,0,0
609,185,wintermelon,False,the,tea,0.0,1,1.0,False,0,0,0
609,186,wintermelon tea,True,the,It,1.0,1,1.0,False,0,0,0
609,199,potent,False,incredibly,that,0.0,1,1.0,False,0,0,0
609,205,thimble,False,a,full,0.0,1,1.0,False,0,0,0
609,209,experiencing,False,without,the,0.0,1,1.0,False,0,0,0
609,211,puckered,False,the,dayuuumthatssweet,0.0,1,1.0,False,0,0,0
609,212,puckered dayuuumthatssweet,False,the,face,0.0,1,1.0,False,0,0,0
609,212,dayuuumthatssweet,False,puckered,face,0.0,1,1.0,False,0,0,0
609,216,chosen,False,youve,your,0.0,1,1.0,False,0,0,0
609,225,additives,False,flavor,red,0.0,1,1.0,False,0,0,0
609,233,watermelon,True,but,is,1.0,1,1.0,False,1,0,1
609,237,trump,False,ultimate,card,0.0,1,1.0,False,0,0,0
609,240,Mango taro,False,card,and,0.0,1,1.0,True,0,0,1
609,241,Mango taro and,False,card,honeydew,0.0,1,1.0,True,0,0,1
609,240,taro,True,Mango,and,1.0,1,1.0,False,0,0,1
609,241,taro and,False,Mango,honeydew,0.0,1,1.0,False,0,0,1
609,242,taro and honeydew,False,Mango,are,0.0,1,1.0,False,0,0,1
609,242,and honeydew,False,taro,are,0.0,1,1.0,False,0,0,1
609,242,honeydew,True,and,are,1.0,1,1.0,False,0,0,1
609,248,decide,False,Then,if,0.0,1,1.0,False,1,0,0
609,256,gelatinous goop,False,of,added,0.0,1,1.0,False,0,0,0
609,256,goop,False,gelatinous,added,0.0,1,1.0,False,0,0,0
609,267,boba,True,including,and,1.0,1,1.0,False,0,0,0
609,268,boba and,False,including,coffee,0.0,1,1.0,False,0,0,0
609,269,boba and coffee,False,including,jellies,0.0,1,1.0,False,0,0,0
609,270,and coffee jellies,False,boba,which,0.0,1,1.0,False,0,0,0
609,270,coffee jellies,True,and,which,1.0,1,1.0,False,0,0,0
609,279,coffee drinks,False,well,Eba,0.0,1,1.0,False,0,0,0
609,280,coffee drinks Eba,False,well,also,0.0,1,1.0,True,0,0,0
609,280,drinks Eba,False,coffee,also,0.0,1,1.0,True,0,0,0
609,286,lunch and,False,light,munch,0.0,1,1.0,False,0,0,0
609,293,nibbling,False,like,Ive,0.0,1,1.0,False,0,0,0
609,327,brick toast,True,the,with,1.0,1,1.0,False,0,0,0
609,343,kinda nast,False,looked,Eba,0.0,1,1.0,False,0,0,0
609,344,kinda nast Eba,False,looked,should,0.0,1,1.0,True,0,0,0
609,343,nast,False,kinda,Eba,0.0,1,1.0,False,0,0,0
609,344,nast Eba,False,kinda,should,0.0,1,1.0,True,0,0,0
609,347,stick,False,just,with,0.0,1,0.5,False,0,0,0
613,110,stick,False,Just,with,0.0,1,0.5,False,0,0,0
61,29,city,False,every,we,0.0,1,1.0,False,0,0,0
61,56,gyoza,True,the,appetizer,1.0,1,1.0,False,0,0,0
61,57,gyoza appetizer,False,the,which,1.0,1,1.0,False,0,0,0
61,82,aftertaste,False,an,of,0.0,1,1.0,False,0,0,0
61,84,soap,False,of,water,0.0,1,1.0,False,1,0,0
61,85,soap water,False,of,Which,0.0,1,1.0,False,1,0,0
61,100,disgustingWe,False,was,had,0.0,1,1.0,True,0,0,0
61,104,jumbo,False,the,sumo,0.0,1,1.0,False,0,0,0
61,105,jumbo sumo,False,the,ramen,0.0,1,1.0,False,0,0,0
61,106,jumbo sumo ramen,True,the,beware,0.0,1,1.0,False,0,0,0
61,105,sumo,False,jumbo,ramen,0.0,2,0.5,False,0,0,0
61,122,sumo,False,The,ramen,0.0,2,0.5,False,0,0,0
61,106,sumo ramen,True,jumbo,beware,0.0,2,0.5,False,0,0,0
61,123,sumo ramen,True,The,came,1.0,2,0.5,False,0,0,0
61,107,sumo ramen beware,False,jumbo,it,0.0,1,1.0,False,0,0,0
61,107,ramen beware,False,sumo,it,0.0,1,1.0,False,1,0,0
61,107,beware,False,ramen,it,0.0,1,1.0,False,0,0,0
61,128,boil,False,half,egg,0.0,1,1.0,False,0,0,0
61,129,boil egg,False,half,seaweed,0.0,1,1.0,False,0,0,0
61,130,boil egg seaweed,False,half,pork,0.0,1,1.0,False,0,0,0
61,130,egg seaweed,False,boil,pork,0.0,1,1.0,False,1,0,0
61,131,egg seaweed pork,False,boil,belly,0.0,1,1.0,False,1,0,0
61,130,seaweed,True,egg,pork,1.0,1,1.0,False,0,0,0
61,131,seaweed pork,False,egg,belly,0.0,1,1.0,False,0,0,0
61,132,seaweed pork belly,False,egg,and,0.0,1,1.0,False,0,0,0
61,133,pork belly and,False,seaweed,other,0.0,1,1.0,False,0,0,0
61,133,belly and,False,pork,other,0.0,1,1.0,False,0,0,0
61,139,noodles and pork,False,The,belly,0.0,1,1.0,False,0,0,0
610,9,Greg,False,stars,would,0.0,1,1.0,True,0,0,0
610,11,string,False,would,me,0.0,1,1.0,False,0,0,0
610,20,repent,False,me,for,0.0,1,1.0,False,0,0,0
610,24,burger sins,False,my,if,0.0,1,1.0,False,0,0,0
610,24,sins,False,burger,if,0.0,1,1.0,False,0,0,0
610,30,reviewing,False,was,his,0.0,1,1.0,False,0,0,0
610,44,abide,False,cant,paying,0.0,1,1.0,False,0,0,0
610,45,abide paying,False,cant,ten,0.0,1,1.0,False,0,0,0
610,48,twelve,False,to,bucks,0.0,1,1.0,False,0,0,0
610,54,food burger,False,fast,fries,0.0,1,1.0,False,0,0,0
610,55,food burger fries,False,fast,and,0.0,1,1.0,False,0,0,0
610,68,perfection grilled,False,juicy,to,0.0,1,1.0,False,0,0,0
610,74,custom,False,many,toppings,0.0,1,1.0,False,0,0,0
610,78,hardening,False,your,arteries,0.0,1,1.0,False,0,0,0
610,79,hardening arteries,False,your,can,0.0,1,1.0,False,0,0,0
610,94,grilled mushrooms,True,time,and,1.0,1,1.0,False,0,0,1
610,95,grilled mushrooms and,False,time,onions,0.0,1,1.0,False,0,0,1
610,96,mushrooms and onions,False,grilled,That,0.0,1,1.0,False,0,0,1
610,96,and onions,False,mushrooms,That,0.0,1,1.0,False,1,0,1
610,100,warrant,False,should,a,0.0,1,1.0,False,0,0,0
610,102,fourth,False,a,star,0.0,1,1.0,False,0,0,0
610,123,six freakin,False,a,dollar,0.0,1,1.0,False,0,0,0
610,124,six freakin dollar,False,a,burger,0.0,1,1.0,False,0,0,0
610,124,freakin dollar,False,six,burger,0.0,1,1.0,False,0,0,0
610,125,freakin dollar burger,False,six,If,0.0,1,1.0,False,0,0,0
610,125,dollar burger,False,freakin,If,0.0,1,1.0,False,0,0,0
610,129,plastered,False,hadnt,their,0.0,1,1.0,False,0,0,0
610,133,newspaper,False,with,reviews,0.0,1,1.0,False,0,0,0
610,135,exalting,False,reviews,how,0.0,1,1.0,False,0,0,0
610,139,eats,False,their,were,0.0,1,1.0,False,0,0,0
610,158,foodie burger,False,fast,meal,0.0,1,1.0,False,0,0,0
610,171,mini,False,a,version,0.0,1,0.5,False,0,0,0
71,50,mini,False,The,inch,0.0,1,0.5,False,0,0,0
610,176,patty,False,two,big,0.0,1,1.0,False,0,0,0
610,178,madre,False,big,burger,0.0,1,1.0,False,0,0,0
610,179,madre burger,False,big,for,0.0,1,1.0,False,0,0,0
610,182,wimps,False,the,like,0.0,1,1.0,False,0,0,0
610,187,Regardless,False,there,I,0.0,1,1.0,True,0,0,0
610,193,foil,False,the,around,0.0,1,1.0,False,0,0,0
610,205,Chipoodle,False,from,This,0.0,1,1.0,True,0,0,0
610,212,slippery,False,those,little,0.0,1,1.0,False,0,1,0
610,215,grilled mushroom,True,little,and,1.0,1,1.0,False,1,0,0
610,216,grilled mushroom and,False,little,onion,0.0,1,1.0,False,1,0,0
610,217,mushroom and onion,False,grilled,tidbits,0.0,1,1.0,False,0,0,1
610,217,and onion,False,mushroom,tidbits,0.0,1,1.0,False,1,0,1
610,218,and onion tidbits,False,mushroom,stay,0.0,1,1.0,False,1,0,1
610,218,onion tidbits,False,and,stay,0.0,1,1.0,False,0,0,1
610,219,onion tidbits stay,False,and,in,1.0,1,1.0,False,0,0,1
610,218,tidbits,False,onion,stay,0.0,1,1.0,False,0,0,0
610,219,tidbits stay,False,onion,in,0.0,1,1.0,False,0,0,0
610,232,french fries,True,The,are,1.0,1,1.0,False,0,0,0
610,246,bejeezus,False,the,salted,0.0,1,1.0,False,0,0,0
610,247,bejeezus salted,False,the,out,0.0,1,1.0,False,0,0,0
610,247,salted,False,bejeezus,out,0.0,1,1.0,False,0,0,0
610,252,billion,False,Ten,times,0.0,1,1.0,False,0,0,0
610,265,matchsticks,False,lifeless,that,0.0,1,1.0,False,0,0,0
610,271,Cajun,False,The,style,0.0,1,1.0,True,0,0,0
610,296,pace,False,in,since,0.0,1,1.0,False,0,0,0
610,300,curly,False,usually,fries,0.0,1,1.0,False,0,0,0
610,301,curly fries,True,usually,that,1.0,1,1.0,False,0,0,0
610,307,treatment,False,salt,Also,0.0,1,1.0,False,1,0,0
610,312,limey,False,a,barstard,0.0,1,1.0,False,0,0,0
610,313,limey barstard,False,a,like,0.0,1,1.0,False,0,0,0
610,313,barstard,False,limey,like,0.0,1,1.0,False,0,0,0
610,322,malt,False,of,vinegar,0.0,1,1.0,False,0,0,0
610,323,malt vinegar,True,of,from,1.0,1,1.0,False,0,0,0
610,332,drown,False,to,your,0.0,1,1.0,False,0,0,0
610,349,polarizing,False,a,issue,0.0,1,1.0,False,0,0,0
610,356,nut allergies,False,of,out,0.0,1,1.0,False,0,0,0
610,356,allergies,False,nut,out,0.0,1,1.0,False,0,0,0
610,371,judge,False,to,the,0.0,1,1.0,False,0,0,0
610,384,throw peanut,False,could,shells,0.0,1,1.0,False,0,0,0
610,385,throw peanut shells,False,could,on,0.0,1,1.0,False,0,0,0
610,385,peanut shells,False,throw,on,0.0,1,1.0,False,0,0,0
610,385,shells,False,peanut,on,0.0,1,1.0,False,0,0,0
610,410,talked,False,Ive,myself,0.0,1,1.0,False,0,0,0
610,422,scrumptious fare,False,your,Five,0.0,1,1.0,False,0,0,0
610,426,hypnotic,False,Your,grease,0.0,1,1.0,False,0,0,0
610,427,hypnotic grease,False,Your,has,0.0,1,1.0,False,0,0,0
613,10,fuck,False,to,up,0.0,1,1.0,False,0,0,0
613,17,hoity,False,something,toity,0.0,1,1.0,False,0,0,0
613,18,hoity toity,False,something,the,0.0,1,1.0,False,0,0,0
613,18,toity,False,hoity,the,0.0,1,1.0,False,0,0,0
613,22,applies,False,formula,hot,0.0,1,1.0,False,0,0,0
613,26,eggs meat,False,grill,carb,0.0,2,0.5,False,1,0,0
613,394,eggs meat,False,for,and,1.0,2,0.5,False,0,0,0
613,27,eggs meat carb,False,grill,breakfast,0.0,1,1.0,False,1,0,0
613,27,meat carb,False,eggs,breakfast,0.0,1,1.0,False,0,0,0
613,28,meat carb breakfast,False,eggs,My,0.0,1,1.0,False,0,0,0
